project_id,quality_at_entry,outcome_success,region,sector,approval_year
P131965,3.0,0.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",2015.0
P131973,4.0,0.0,Western and Central Africa,"Finance, Competitiveness and Innovation",2014.0
P132101,4.0,1.0,Eastern and Southern Africa,Transport,2013.0
P132123,4.0,1.0,Eastern and Southern Africa,"Environment, Natural Resources & the Blue Economy",2015.0
P132154,5.0,1.0,East Asia and Pacific,Transport,2013.0
P132157,4.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Environment, Natural Resources & the Blue Economy",2014.0
P132173,2.0,0.0,South Asia,Water,2014.0
P132208,4.0,0.0,Western and Central Africa,"Macroeconomics, Trade and Investment",2014.0
P132210,2.0,0.0,Western and Central Africa,"Macroeconomics, Trade and Investment",2013.0
P132216,4.0,1.0,Western and Central Africa,Governance,2016.0
P132234,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Governance,2014.0
P132268,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Urban, Resilience and Land",2013.0
P132270,4.0,1.0,Europe and Central Asia,Transport,2014.0
P132277,5.0,1.0,East Asia and Pacific,Transport,2014.0
P132289,3.0,0.0,South Asia,Energy & Extractives,2013.0
P132306,3.0,1.0,Western and Central Africa,Agriculture and Food,2013.0
P132308,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Health, Nutrition & Population",2016.0
P132314,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Finance, Competitiveness and Innovation",2013.0
P132317,5.0,1.0,East Asia and Pacific,Agriculture and Food,2015.0
P132381,3.0,0.0,"Middle East, North Africa, Afghanistan, and Pakistan","Finance, Competitiveness and Innovation",2014.0
P132405,4.0,1.0,Western and Central Africa,Education,2015.0
P132418,4.0,1.0,South Asia,Transport,2015.0
P132425,5.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",2014.0
P132431,4.0,1.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",2013.0
P132443,5.0,1.0,Europe and Central Asia,Energy & Extractives,2015.0
P132490,5.0,1.0,Europe and Central Asia,Education,2014.0
P132500,5.0,1.0,East Asia and Pacific,Social Sustainability and Inclusion,2013.0
P132505,4.0,1.0,Latin America and Caribbean,Transport,2014.0
P132510,5.0,1.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",2013.0
P132515,3.0,0.0,Latin America and Caribbean,Transport,2016.0
P132562,4.0,1.0,East Asia and Pacific,Transport,2016.0
P132585,5.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2013.0
P132616,5.0,1.0,Eastern and Southern Africa,Education,2014.0
P132617,5.0,1.0,Western and Central Africa,Education,2013.0
P132621,6.0,1.0,East Asia and Pacific,Transport,2015.0
P132623,4.0,1.0,South Asia,Agriculture and Food,2015.0
P132652,5.0,1.0,Europe and Central Asia,Agriculture and Food,2014.0
P132665,4.0,0.0,South Asia,Education,2015.0
P132667,5.0,1.0,Western and Central Africa,Social Protection & Jobs,2014.0
P132698,3.0,0.0,South Asia,Education,2014.0
P132709,3.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Macroeconomics, Trade and Investment",2014.0
P132742,4.0,0.0,"Middle East, North Africa, Afghanistan, and Pakistan",Education,2013.0
P132748,5.0,1.0,East Asia and Pacific,Energy & Extractives,2017.0
P132750,4.0,1.0,South Asia,Transport,2014.0
P132754,5.0,1.0,Europe and Central Asia,Water,2016.0
P132757,3.0,0.0,Western and Central Africa,"Macroeconomics, Trade and Investment",2013.0
P132768,5.0,1.0,Latin America and Caribbean,Social Protection & Jobs,2013.0
P132775,4.0,1.0,East Asia and Pacific,Transport,2015.0
P132821,3.0,0.0,Eastern and Southern Africa,Digital Development,2015.0
P132833,5.0,1.0,South Asia,Transport,2016.0
P132846,4.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2015.0
P132873,5.0,1.0,East Asia and Pacific,"Environment, Natural Resources & the Blue Economy",2015.0
P132979,4.0,1.0,Eastern and Southern Africa,Water,2015.0
P132982,4.0,1.0,Europe and Central Asia,Transport,2015.0
P133000,5.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2015.0
P133017,5.0,1.0,East Asia and Pacific,Water,2015.0
P133018,5.0,1.0,East Asia and Pacific,Water,2015.0
P133021,3.0,0.0,Western and Central Africa,"Finance, Competitiveness and Innovation",2014.0
P133045,5.0,1.0,Western and Central Africa,Governance,2015.0
P133069,5.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2015.0
P133070,5.0,1.0,Western and Central Africa,Education,2015.0
P133079,6.0,1.0,Western and Central Africa,Education,2014.0
P133107,4.0,1.0,Western and Central Africa,"Macroeconomics, Trade and Investment",2014.0
P133114,4.0,1.0,East Asia and Pacific,Transport,2014.0
P133116,5.0,1.0,East Asia and Pacific,Water,2015.0
P133117,4.0,1.0,East Asia and Pacific,Water,2015.0
P133129,4.0,0.0,Latin America and Caribbean,Social Protection & Jobs,2015.0
P133184,3.0,1.0,Eastern and Southern Africa,Energy & Extractives,2013.0
P133193,6.0,1.0,Latin America and Caribbean,"Health, Nutrition & Population",2015.0
P133195,3.0,1.0,Latin America and Caribbean,Education,2015.0
P133226,3.0,0.0,"Middle East, North Africa, Afghanistan, and Pakistan",Governance,2014.0
P133261,4.0,1.0,East Asia and Pacific,Agriculture and Food,2015.0
P133288,3.0,0.0,Latin America and Caribbean,Energy & Extractives,2015.0
P133312,3.0,0.0,Eastern and Southern Africa,Energy & Extractives,2015.0
P133326,5.0,1.0,East Asia and Pacific,Agriculture and Food,2015.0
P133327,4.0,1.0,Europe and Central Asia,Water,2013.0
P133333,4.0,1.0,Western and Central Africa,Education,2013.0
P133338,5.0,1.0,Western and Central Africa,Education,2014.0
P133352,4.0,0.0,Latin America and Caribbean,Transport,2014.0
P133380,4.0,1.0,Africa,Water,2014.0
P133424,3.0,0.0,Western and Central Africa,Governance,2014.0
P133445,4.0,1.0,Western and Central Africa,Energy & Extractives,2013.0
P133446,4.0,1.0,Europe and Central Asia,Energy & Extractives,2015.0
P133456,4.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2015.0
P133531,4.0,0.0,East Asia and Pacific,Energy & Extractives,2014.0
P133557,4.0,1.0,Latin America and Caribbean,Education,2013.0
P133590,4.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",2014.0
P133591,5.0,1.0,Eastern and Southern Africa,Water,2014.0
P133592,5.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",2014.0
P133597,5.0,1.0,Western and Central Africa,Social Protection & Jobs,2014.0
P133613,3.0,1.0,Eastern and Southern Africa,Energy & Extractives,2014.0
P133620,4.0,1.0,Eastern and Southern Africa,Social Protection & Jobs,2014.0
P133653,4.0,1.0,South Asia,"Urban, Resilience and Land",2014.0
P133663,3.0,0.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",2013.0
P133664,4.0,1.0,Western and Central Africa,"Macroeconomics, Trade and Investment",2015.0
P133687,4.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",2015.0
P133703,5.0,1.0,Europe and Central Asia,Agriculture and Food,2014.0
P133705,4.0,1.0,Europe and Central Asia,Agriculture and Food,2014.0
P133706,6.0,1.0,East Asia and Pacific,"Macroeconomics, Trade and Investment",2013.0
P133731,5.0,1.0,Western and Central Africa,Poverty and Equity,2014.0
P133738,3.0,0.0,Latin America and Caribbean,"Macroeconomics, Trade and Investment",2014.0
P133780,4.0,1.0,Eastern and Southern Africa,Education,2015.0
P133791,4.0,1.0,Europe and Central Asia,"Macroeconomics, Trade and Investment",2013.0
P133798,3.0,0.0,Eastern and Southern Africa,Governance,2015.0
P133803,4.0,1.0,South Asia,"Environment, Natural Resources & the Blue Economy",2018.0
P133811,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Social Protection & Jobs,2013.0
P133828,4.0,1.0,Europe and Central Asia,Water,2014.0
P143025,3.0,0.0,East Asia and Pacific,"Macroeconomics, Trade and Investment",2014.0
P143032,4.0,1.0,South Asia,"Environment, Natural Resources & the Blue Economy",2014.0
P143036,5.0,1.0,South Asia,Water,2014.0
P143040,2.0,0.0,Europe and Central Asia,"Macroeconomics, Trade and Investment",2015.0
P143055,5.0,1.0,Europe and Central Asia,Energy & Extractives,2014.0
P143060,3.0,1.0,Europe and Central Asia,"Macroeconomics, Trade and Investment",2013.0
P143064,5.0,1.0,Western and Central Africa,Governance,2014.0
P143184,4.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2015.0
P143185,5.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2016.0
P143197,4.0,1.0,Eastern and Southern Africa,Governance,2014.0
P143202,5.0,1.0,Europe and Central Asia,Agriculture and Food,2013.0
P143242,5.0,1.0,East Asia and Pacific,"Macroeconomics, Trade and Investment",2014.0
P143274,2.0,0.0,Europe and Central Asia,Governance,2014.0
P143283,2.0,0.0,Europe and Central Asia,"Macroeconomics, Trade and Investment",2014.0
P143302,4.0,0.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",2014.0
P143307,5.0,1.0,Eastern and Southern Africa,Agriculture and Food,2016.0
P143332,6.0,1.0,Western and Central Africa,Social Protection & Jobs,2015.0
P143334,4.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2016.0
P143367,3.0,1.0,Africa,Agriculture and Food,2014.0
P143382,4.0,1.0,South Asia,"Urban, Resilience and Land",2013.0
P143408,5.0,1.0,East Asia and Pacific,Transport,2014.0
P143417,3.0,1.0,Western and Central Africa,Agriculture and Food,2015.0
P143492,4.0,1.0,Latin America and Caribbean,"Environment, Natural Resources & the Blue Economy",2015.0
P143580,5.0,1.0,Europe and Central Asia,Energy & Extractives,2014.0
P143588,5.0,1.0,Western and Central Africa,Social Protection & Jobs,2014.0
P143594,4.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan","Environment, Natural Resources & the Blue Economy",2015.0
P143596,5.0,1.0,East Asia and Pacific,"Urban, Resilience and Land",2014.0
P143645,3.0,0.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",2013.0
P143650,5.0,1.0,Western and Central Africa,"Health, Nutrition & Population",2014.0
P143652,5.0,1.0,Western and Central Africa,"Health, Nutrition & Population",2014.0
P143661,3.0,0.0,"Middle East, North Africa, Afghanistan, and Pakistan","Macroeconomics, Trade and Investment",2013.0
P143751,4.0,1.0,South Asia,Transport,2015.0
P143774,5.0,1.0,East Asia and Pacific,Governance,2014.0
P143781,3.0,0.0,Western and Central Africa,"Macroeconomics, Trade and Investment",2015.0
P143801,5.0,1.0,Western and Central Africa,Transport,2014.0
P143841,3.0,0.0,"Middle East, North Africa, Afghanistan, and Pakistan",Agriculture and Food,2013.0
P143842,3.0,1.0,Western and Central Africa,Education,2015.0
P143843,3.0,0.0,Western and Central Africa,"Health, Nutrition & Population",2014.0
P143844,3.0,1.0,Europe and Central Asia,Water,2014.0
P143849,4.0,0.0,Western and Central Africa,"Health, Nutrition & Population",2014.0
P143914,4.0,0.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",2014.0
P143915,4.0,1.0,Eastern and Southern Africa,Social Protection & Jobs,2013.0
P143921,3.0,0.0,Europe and Central Asia,Water,2014.0
P143940,4.0,1.0,Western and Central Africa,Water,2013.0
P143988,5.0,1.0,East Asia and Pacific,Energy & Extractives,2014.0
P143993,4.0,1.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",2014.0
P143995,4.0,0.0,Latin America and Caribbean,Social Protection & Jobs,2014.0
P143996,3.0,1.0,Latin America and Caribbean,Water,2014.0
P144029,4.0,1.0,Europe and Central Asia,Energy & Extractives,2015.0
P144102,4.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",2015.0
P144103,5.0,1.0,Europe and Central Asia,"Finance, Competitiveness and Innovation",2015.0
P144134,4.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Social Sustainability and Inclusion,2013.0
P144135,3.0,0.0,Western and Central Africa,Energy & Extractives,2016.0
P144139,4.0,1.0,Eastern and Southern Africa,Poverty and Equity,2015.0
P144140,4.0,1.0,Western and Central Africa,Digital Development,2014.0
P144183,4.0,1.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",2016.0
P144185,4.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Social Protection & Jobs,2015.0
P144269,4.0,1.0,East Asia and Pacific,"Environment, Natural Resources & the Blue Economy",2016.0
P144270,3.0,1.0,East Asia and Pacific,"Macroeconomics, Trade and Investment",2014.0
P144305,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Energy & Extractives,2014.0
P144335,4.0,1.0,South Asia,Transport,2013.0
P144336,5.0,1.0,Europe and Central Asia,Water,2014.0
P144377,4.0,1.0,East Asia and Pacific,"Macroeconomics, Trade and Investment",2014.0
P144442,5.0,1.0,Western and Central Africa,"Urban, Resilience and Land",2014.0
P144447,5.0,1.0,South Asia,Education,2014.0
P144454,3.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Education,2015.0
P144489,4.0,1.0,Latin America and Caribbean,Transport,2014.0
P144497,4.0,1.0,Eastern and Southern Africa,Agriculture and Food,2015.0
P144531,5.0,1.0,East Asia and Pacific,Agriculture and Food,2015.0
P144601,4.0,1.0,East Asia and Pacific,"Macroeconomics, Trade and Investment",2014.0
P144602,4.0,1.0,East Asia and Pacific,"Macroeconomics, Trade and Investment",2014.0
P144612,4.0,0.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",2014.0
P144614,2.0,0.0,Latin America and Caribbean,"Urban, Resilience and Land",2014.0
P144637,4.0,0.0,Western and Central Africa,Social Sustainability and Inclusion,2016.0
P144675,4.0,1.0,East Asia and Pacific,Energy & Extractives,2014.0
P144700,6.0,1.0,Europe and Central Asia,Governance,2015.0
P144715,4.0,1.0,East Asia and Pacific,Education,2014.0
P144726,4.0,1.0,South Asia,"Urban, Resilience and Land",2015.0
P144774,3.0,0.0,East Asia and Pacific,"Macroeconomics, Trade and Investment",2014.0
P144775,3.0,0.0,East Asia and Pacific,Governance,2014.0
P144832,4.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Social Protection & Jobs,2014.0
P144856,4.0,1.0,Europe and Central Asia,Education,2015.0
P144871,4.0,1.0,Europe and Central Asia,"Health, Nutrition & Population",2014.0
P144892,4.0,1.0,Europe and Central Asia,"Health, Nutrition & Population",2014.0
P144933,4.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",2014.0
P144952,3.0,1.0,East Asia and Pacific,Governance,2014.0
P145037,5.0,1.0,Eastern and Southern Africa,Agriculture and Food,2015.0
P145040,3.0,1.0,Europe and Central Asia,"Urban, Resilience and Land",2014.0
P145048,4.0,1.0,Europe and Central Asia,Water,2016.0
P145055,5.0,1.0,East Asia and Pacific,Agriculture and Food,2015.0
P145057,4.0,1.0,East Asia and Pacific,Transport,2014.0
P145101,4.0,1.0,Eastern and Southern Africa,"Urban, Resilience and Land",2014.0
P145114,5.0,1.0,Eastern and Southern Africa,Governance,2013.0
P145162,4.0,1.0,Europe and Central Asia,Agriculture and Food,2015.0
P145171,4.0,0.0,Europe and Central Asia,Social Protection & Jobs,2015.0
P145234,4.0,0.0,Eastern and Southern Africa,Energy & Extractives,2015.0
P145251,3.0,0.0,Western and Central Africa,"Macroeconomics, Trade and Investment",2014.0
P145254,3.0,0.0,Eastern and Southern Africa,"Macroeconomics, Trade and Investment",2014.0
P145261,2.0,0.0,Western and Central Africa,Governance,2014.0
P145263,4.0,1.0,Western and Central Africa,Social Protection & Jobs,2014.0
P145268,5.0,1.0,Western and Central Africa,"Urban, Resilience and Land",2014.0
P145275,4.0,1.0,Western and Central Africa,"Macroeconomics, Trade and Investment",2015.0
P145309,5.0,1.0,Eastern and Southern Africa,Education,2015.0
P145316,5.0,1.0,Western and Central Africa,"Environment, Natural Resources & the Blue Economy",2017.0
P145317,5.0,1.0,South Asia,Governance,2014.0
P145335,3.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",2014.0
P145391,5.0,1.0,East Asia and Pacific,Water,2015.0
P145488,3.0,0.0,East Asia and Pacific,"Macroeconomics, Trade and Investment",2014.0
P145502,2.0,0.0,South Asia,"Finance, Competitiveness and Innovation",2014.0
P145529,3.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Water,2014.0
P145533,4.0,1.0,East Asia and Pacific,"Environment, Natural Resources & the Blue Economy",2015.0
P145534,4.0,1.0,East Asia and Pacific,Digital Development,2014.0
P145544,4.0,1.0,East Asia and Pacific,Education,2014.0
P145545,5.0,1.0,East Asia and Pacific,Transport,2014.0
P145554,4.0,1.0,Eastern and Southern Africa,"Finance, Competitiveness and Innovation",2014.0
P145578,3.0,0.0,Latin America and Caribbean,Water,2014.0
P145585,5.0,1.0,Western and Central Africa,Education,2015.0
P145586,6.0,1.0,East Asia and Pacific,"Environment, Natural Resources & the Blue Economy",2014.0
P145605,4.0,1.0,Latin America and Caribbean,Poverty and Equity,2014.0
P145610,3.0,0.0,Latin America and Caribbean,Transport,2016.0
P145617,3.0,0.0,"Middle East, North Africa, Afghanistan, and Pakistan",Governance,2015.0
P145618,3.0,0.0,Latin America and Caribbean,Energy & Extractives,2015.0
P145621,5.0,1.0,Latin America and Caribbean,Agriculture and Food,2015.0
P145634,5.0,1.0,Europe and Central Asia,Transport,2015.0
P145686,5.0,1.0,Latin America and Caribbean,Water,2016.0
P145699,5.0,1.0,"Middle East, North Africa, Afghanistan, and Pakistan",Social Protection & Jobs,2015.0
P145741,5.0,1.0,Western and Central Africa,Education,2014.0
P145747,4.0,1.0,Eastern and Southern Africa,Governance,2014.0
P145764,5.0,1.0,Eastern and Southern Africa,"Health, Nutrition & Population",2011.0
P145765,4.0,1.0,Western and Central Africa,"Finance, Competitiveness and Innovation",2016.0
P145766,5.0,1.0,Latin America and Caribbean,Transport,2015.0
P145778,4.0,1.0,South Asia,Transport,2014.0
P145782,5.0,1.0,Latin America and Caribbean,Education,2014.0
