subsection|variable_name|year_from|year_to|polity_name|polity_new_ID|polity_old_ID|value_from|value_to|confidence|is_disputed|is_uncertain|expert_checked|DRB_reviewed
Specialized Buildings: polity owned|knowledge_or_information_building|||Yemen Ziyadid Dynasty|ye_ziyad_dyn|YeZiyad|uncoded||Undecided|False|False|True|False
Specialized Buildings: polity owned|knowledge_or_information_building|||Jin Dynasty|cn_later_great_jin|CnLrJin|uncoded||Undecided|False|False|True|False
Specialized Buildings: polity owned|knowledge_or_information_building|||Majapahit Kingdom|id_majapahit_k|IdMajap|uncoded||Undecided|False|False|True|False
Specialized Buildings: polity owned|knowledge_or_information_building|||Western Jin|cn_western_jin_dyn|CnErJin|uncoded||Undecided|False|False|True|False
Specialized Buildings: polity owned|knowledge_or_information_building|||British East India Company|in_east_india_co|BdEastIndiaCompany|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Qin Empire|cn_qin_emp|CnImQin|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Macedonian Empire|gr_macedonian_emp|GrMaced|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Almoravids|ma_almoravid_dyn|MaAlmor|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Avar Khaganate|hu_avar_khaganate|HuAvarK|unknown||Suspected|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Bagan|mm_bagan|MmPagan|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Bulgaria - Middle|bg_bulgaria_medieval|BgMdBlg|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Jayarid Khanate|ir_jayarid_khanate|IrJalay|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Kalachuris of Kalyani|in_kalachuri_emp|InKalch|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Kangju|uz_kangju|UzKangj|unknown||Suspected|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Kazan Khanate|ru_kazan_khanate|RuKazan|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Kingdom of Congo|ao_kongo_2|AoKngo2|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Lakhmid Kigdom|iq_lakhmid_k|IqLakhm|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Later Qin Kingdom|cn_later_qin_dyn|CnLrQin|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Later Yan Kingdom|cn_later_yan_dyn|CnLrYan|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Makuria Kingdom II|sd_makuria_k_2|SdMakur2|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Makuria Kingdom III|sd_makuria_k_3|SdMakur3|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Malacca Sultanate|my_malacca_sultanate_22222|SoIfatS|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Mauretania|ma_mauretania|MaKgMau|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Numidia|dz_numidia|DzNumid|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Sharqi|in_sharqi_dyn|InSharq|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Southern Qi State|cn_southern_qi_dyn|CnSouQi|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Sukhotai|th_sukhotai|ThSukho|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Third Scythian Kingdom|ua_skythian_k_3|UaSky3K|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Wattasid|ma_wattasid_dyn|MaWaFez|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Xixia|cn_xixia|CnXixia|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Yueban|kz_yueban|KzYueba|unknown||Suspected|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Thanjavur Maratha Kingdom|in_thanjavur_maratha_k|in_thanjavur_maratha_k|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Zagwe|et_zagwe|EtZagwe|present||Inferred|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Norman England|gb_england_norman|gb_england_norman|absent||Confident|False|False|False|False
Specialized Buildings: polity owned|knowledge_or_information_building|||Plantagenet England|gb_england_plantagenet|gb_england_plantagenet|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Kingdom of Bohemia - Luxembourgian and Jagiellonian Dynasty|cz_bohemian_k_2|cz_bohemian_k_2|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Sultanate of Geledi|so_geledi_sultanate|so_geledi_sultanate|present||Confident|False|False|False|
Specialized Buildings: polity owned|knowledge_or_information_building|||Austria - Habsburg Dynasty I|at_habsburg_1|at_habsburg_1|present||Confident|False|False|False|
Specialized Buildings: polity owned|other_utilitarian_public_building|||Anurādhapura IV|sl_anuradhapura_4|sl_anuradhapura_4|present||Confident|False|False|False|False
Specialized Buildings: polity owned|other_utilitarian_public_building|||Anurādhapura II|sl_anuradhapura_2|sl_anuradhapura_2|present||Confident|False|False|False|False
Specialized Buildings: polity owned|other_utilitarian_public_building|||Anurādhapura III|sl_anuradhapura_3|sl_anuradhapura_3|present||Confident|False|False|False|False
Specialized Buildings: polity owned|other_utilitarian_public_building|||Foys|ni_dahomey_k|ni_dahomey_k|present||Confident|False|False|False|False
Specialized Buildings: polity owned|other_utilitarian_public_building|||Early United Mexican States|mx_mexico_1|mx_mexico_1|present||Confident|False|False|False|False
Specialized Buildings: polity owned|other_utilitarian_public_building|||Lombard Kingdom|it_lombard_k|ItLombr|present||Confident|False|False|False|False
Specialized Buildings: polity owned|other_utilitarian_public_building|||England Tudor-Stuart|gb_tudor_stuart|GBEnglK|present||Confident|False|False|False|False
Specialized Buildings: polity owned|other_utilitarian_public_building|||Alaouite Dynasty I|mo_alawi_dyn_1|mo_alawi_dyn_1|present||Confident|False|False|False|False
Specialized Buildings: polity owned|other_utilitarian_public_building|||Kingdom of Hawaii - Post-Kamehameha Period|us_hawaii_k|USHawai|present||Confident|False|False|False|False
Specialized Buildings: polity owned|other_utilitarian_public_building|||Egypt - Classic Old Kingdom|eg_old_k_1|EgOldK1|present||Confident|False|False|False|False
Special-purpose Sites|special_purpose_site|1390|1844|Kingdom of Kaffa|et_kaffa_k|et_kaffa_k|unknown||Suspected|False|False|False|
Special-purpose Sites|special_purpose_site|1845|1854|Kingdom of Kaffa|et_kaffa_k|et_kaffa_k|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Egypt - Classic Old Kingdom|eg_old_k_1|EgOldK1|present||Confident|False|False|False|False
Special-purpose Sites|special_purpose_site|||Sokoto Caliphate|ni_sokoto_cal|ni_sokoto_cal|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Pandya Empire|in_pandya_emp_3|in_pandya_emp_3|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Denyanke Kingdom|se_great_fulo_emp|se_great_fulo_emp|present||Inferred|False|False|False|
Special-purpose Sites|special_purpose_site|||Middle and Late Nok|ni_nok_2|ni_nok_2|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||West Burkina Faso Red II and III|bf_west_burkina_faso_red_2|bf_west_burkina_faso_red_2|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Great Zimbabwe|zi_great_zimbabwe|zi_great_zimbabwe|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Early United Mexican States|mx_mexico_1|mx_mexico_1|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Chaco Canyon - Late Bonito phase|us_chaco_bonito_3|us_chaco_bonito_3|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||England Tudor-Stuart|gb_tudor_stuart|GBEnglK|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Austria - Habsburg Dynasty II|at_habsburg_2|at_habsburg_2|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Golden Horde|ru_golden_horde|ru_golden_horde|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Chandra Dynasty|bd_chandra_dyn|BdChandra|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Early Wei Dynasty|cn_wei_dyn_warring_states|CnWeiWS|uncoded||Undecided|False|False|True|False
Special-purpose Sites|special_purpose_site|||Jenne-jeno I|ml_jenne_jeno_1|MlJeJe1|uncoded||Undecided|False|False|True|False
Special-purpose Sites|special_purpose_site|||Deva Dynasty|bd_deva_dyn|BdDeva|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Gauda Kingdom|in_gauda_k|BdGauda|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Nawabs of Bengal|bd_nawabs_of_bengal|BdNawabs|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Khadga Dynasty|bd_khadga_dyn|bd_khadga_dyn|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Sena Dynasty|bd_sena_dyn|bd_sena_dyn|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Axum II|et_aksum_emp_2|EtAksm2|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Axum III|et_aksum_emp_3|EtAksm3|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Bulgaria - Early|bg_bulgaria_early|BgErBlg|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Bulgaria - Middle|bg_bulgaria_medieval|BgMdBlg|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Chu Kingdom - Spring and Autumn Period|cn_chu_dyn_spring_autumn|CnChuSA|present||Inferred|False|False|False|
Special-purpose Sites|special_purpose_site|||Jayarid Khanate|ir_jayarid_khanate|IrJalay|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Kangju|uz_kangju|UzKangj|present||Inferred|False|False|False|
Special-purpose Sites|special_purpose_site|||Kingdom of Georgia II|ge_georgia_k_2|GeGeoK2|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Late Greater Coclé|pa_cocle_3|PaCocl3|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Later Qin Kingdom|cn_later_qin_dyn|CnLrQin|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Makuria Kingdom I|sd_makuria_k_1|SdMakur1|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Monte Alban V Early Postclassic|mx_monte_alban_5_a|MxAlbEP|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Monte Alban V Late Postclassic|mx_monte_alban_5_b|MxAlbLP|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Numidia|dz_numidia|DzNumid|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Yemen - Ottoman period|tr_ottoman_emp_4_copy|YeOttoL|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Southern Qi State|cn_southern_qi_dyn|CnSouQi|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Third Scythian Kingdom|ua_skythian_k_3|UaSky3K|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Tuyuhun|cn_tuyuhun|CnTuyhn|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Viet Baiyu Kingdom|cn_viet_baiyu_k|CnBaiyu|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Xixia|cn_xixia|CnXixia|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Dutch Empire|nl_dutch_emp_1|nl_dutch_emp_1|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Kingdom of Jimma|et_jimma_k|et_jimma_k|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Adal Sultanate|so_adal_sultanate|so_adal_sultanate|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Tunni Sultanate|so_tunni_sultanate|so_tunni_sultanate|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Ajuran Sultanate|so_ajuran_sultanate|so_ajuran_sultanate|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Habr Yunis|so_habr_yunis|so_habr_yunis|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Kingdom of Gomma|et_gomma_k|et_gomma_k|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Sultanate of Geledi|so_geledi_sultanate|so_geledi_sultanate|present||Confident|False|False|False|
Special-purpose Sites|special_purpose_site|||Harla Kingdom|et_harla_k|et_harla_k|present||Confident|False|False|False|
